,stock_number,sharpe_ratio,total_return
1462,6651,0.35775229474564824,0.04229448633892332
1463,6654,0.7526236594152826,0.14840737217179323
1464,6655,-0.46116401895953885,-0.1279510858712901
1465,6661,1.4606817507811265,0.34237340040265324
1466,6662,1.5029901919206488,0.36874005529521753
1467,6664,0.22968097398806964,0.014716860477285394
1468,6666,0.9066194992039486,0.24748946508140818
1469,6667,2.2167164996540882,0.8509217488243476
1470,6668,-0.8112841753375856,-0.24796302402077217
1471,6669,3.3397225360226495,1.6405156059342159
1472,6670,4.643599115740313,1.2125558895771564
1473,6671,-0.06260009156019196,-0.04977769707004029
1474,6672,2.6134426511199176,0.7766181437855664
1475,6674,1.3264413521584486,0.34437304634274996
1476,6679,3.4948336242062403,2.0338681596095567
1477,6680,-1.0279991113906708,-0.31207824475008294
1478,6683,1.1983612908111663,0.40544985948510287
1479,6684,1.534348863770203,0.49030645674707984
1480,6690,3.4973828671113227,1.494346488796517
1481,6697,0.6517681778204313,0.10138415939559167
1482,6698,0.9813432092023919,0.21563562484366655
1483,6703,3.125908762820611,1.4097370293580804
1484,6706,1.8179921726737447,0.5957702324064743
1485,6712,1.5854169870060821,0.48539589465653665
1486,6715,2.3235427075717663,0.8178672608179525
1487,6716,1.0779616680581514,0.2862343678312817
1488,6727,3.364413539010958,0.9530895326796244
1489,6728,0.8185262582084903,0.16396042791563054
1490,6732,2.3862973286500466,0.5068807339449541
1491,6733,1.2863076763127463,0.3285826050666483
1492,6741,0.5768954287643567,0.10624131118901631
1493,6743,2.3319633102102,0.8173620043337881
1494,6747,-0.2084177010799099,-0.09004228421683806
1495,6751,0.6989577884552987,0.11876560236132647
1496,6752,0.8228456312416582,0.14825350770894447
1497,6754,1.7307108767255877,0.3327019370889269
1498,6756,-0.15425921836194187,-0.1580255217951283
1499,6761,inf,0.0
1500,6762,-0.2195237775894222,-0.06467339678093169
1501,6767,3.483159912524485,1.4597486018440708
1502,6768,0.5999367174844042,0.10696971983350366
1503,6776,1.5264453857297877,0.20004337251805082
1504,6781,1.1340447027958545,0.3416853595244311
1505,6788,1.1730895394282137,0.311568123393316
1506,6790,3.0522969967986975,0.3586713199771008
1507,6803,1.4566541536826672,0.1791340771434406
1508,6806,1.3694977730266584,0.28287352918570774
1509,7402,0.5665107070869173,0.08737080485749046
1510,7556,1.2308052789120092,0.3051384965595901
